GeneID	Base Mean	log2(FC)	StdErr	Wald-Stats	P-Value	P-adj
gene-J2S48_RS05905	65.840653540417	2.05468422394363	0.485479222997705	4.23228044911274	2.31333695078903e-05	0.000130074146687223
gene-J2S48_RS11010	355.467512821339	-1.52655820787078	0.361353571289963	-4.22455547463183	2.39412874240218e-05	0.000134401169625558
gene-J2S48_RS22365	86.6871246911053	1.92878185636242	0.456942358321354	4.22106163116086	2.431544391711e-05	0.000136283200066618
gene-J2S48_RS03910	5269.86554144225	1.27074755788064	0.301214663324969	4.21874401416399	2.45666999704223e-05	0.000137471485617235
gene-J2S48_RS22330	15.5557342026605	-4.38945558205372	1.04180157019285	-4.21333170120024	2.51631101240034e-05	0.000140584329767758
gene-J2S48_RS13105	54.2417971056254	-2.89522689141642	0.688817574502236	-4.20318383065155	2.63186674892625e-05	0.000146806197794406
gene-J2S48_RS18335	136.407210272399	1.98587558309603	0.472647481792489	4.20159983835037	2.65035315623009e-05	0.000147602338732496
gene-J2S48_RS21215	524.640333418502	1.65043926855204	0.392895013594308	4.20071319677332	2.66075478235757e-05	0.00014794641273966
gene-J2S48_RS14425	611.419940703526	-1.20749148082763	0.287676754259154	-4.19738982364859	2.70008941003259e-05	0.000149895613365201
gene-J2S48_RS18790	407.285850807257	1.60559369114566	0.382922706408788	4.1929968222663	2.75293301128579e-05	0.000152587410419844
MSTRG.100.1	286.110789007782	-1.71264283805304	0.408817090373371	-4.1892642905141	2.79860306555405e-05	0.000154873720989508
gene-J2S48_RS08515	343.816119129768	1.38536466675138	0.330967225108554	4.18580621176914	2.84155706532705e-05	0.000156755502359695
gene-J2S48_RS21540	145.126343616044	1.72574874874388	0.412267536954217	4.18599233277862	2.83922932134808e-05	0.000156755502359695
gene-J2S48_RS26395	66.1272391284768	2.19746696429466	0.525238655297557	4.18374950535535	2.86740058900735e-05	0.000157932456970012
gene-J2S48_RS02125	124.800595967355	-2.00057218970684	0.479017025803013	-4.17641144665605	2.96143953389065e-05	0.000162855929155714
gene-J2S48_RS22795	317.840466269591	1.77504720085588	0.425068021148172	4.17591329515029	2.96792859068791e-05	0.000162956956946391
gene-J2S48_RS04260	379.843865811127	-1.66555230812592	0.399644677392367	-4.16758286133934	3.07846622679925e-05	0.000168761614905755
gene-J2S48_RS24510	583.104782408887	-1.85832095279974	0.446015927020288	-4.16649011889483	3.09325293839154e-05	0.000169307266299774
gene-J2S48_RS23150	400.77868868891	-1.64218465273682	0.394561392380276	-4.16205103806531	3.15401831351043e-05	0.000172363902530843
gene-J2S48_RS21110	93.6890660107689	2.2504255505024	0.541115470350581	4.15886381707842	3.19834502153505e-05	0.000174514059352606
rna-J2S48_RS17355	68.0634606439311	-2.62016040512764	0.630244776611584	-4.15736948938242	3.21933079976311e-05	0.000175113599247984
MSTRG.2944.1	27.1359300143345	3.17293787729657	0.763199080797089	4.15741836845865	3.21864229558289e-05	0.000175113599247984
gene-J2S48_RS13060	480.678738709287	1.71684496058284	0.41329740746335	4.15401821927731	3.26687146382309e-05	0.000177424042446082
gene-J2S48_RS18570	281.592307476729	2.16976388517111	0.522592574557423	4.15192253163691	3.29693873802909e-05	0.000178779820422847
gene-J2S48_RS15600	96.0539772457593	-2.33687457819876	0.563564853061104	-4.14659389333029	3.37457830409221e-05	0.000182707075722334
gene-J2S48_RS00670	116.024046628419	2.12320036142246	0.512358478262148	4.14397429046958	3.41338028752612e-05	0.000184522702888951
MSTRG.1171.1	132.286745133099	4.7261253507973	1.14067243892935	4.14328004210681	3.4237344217242e-05	0.000184797252377502
gene-J2S48_RS01755	20.1593131390792	3.51789942020215	0.849680229082754	4.14026277156029	3.46908204093434e-05	0.000186710027836074
gene-J2S48_RS16385	851.686723793972	1.19706745607438	0.28913184153781	4.14021316264413	3.46983237571465e-05	0.000186710027836074
MSTRG.3252.1	147.57246841599	2.29415693440922	0.554256810785585	4.13915876136471	3.48581669226666e-05	0.000187282452040033
gene-J2S48_RS10425	31206.3992924442	1.94185096293544	0.469454555590717	4.13639816636137	3.52799812581027e-05	0.000189204807369571
gene-J2S48_RS17360	1210.15685159761	1.30480840330069	0.315467381281375	4.13611194286008	3.53239920124748e-05	0.000189204807369571
gene-J2S48_RS01885	1349.04923390928	1.64474919992548	0.397905333217613	4.1335188614473	3.57250962804431e-05	0.000190769835778037
gene-J2S48_RS13150	526.826929413746	1.3013041285729	0.314805262893279	4.13367971238157	3.57000901634839e-05	0.000190769835778037
gene-J2S48_RS18745	1144.40924620551	1.8790394332994	0.454753678837184	4.13199391394512	3.59629945320472e-05	0.000191747899308617
gene-J2S48_RS08430	818.71538311425	-1.32443791422968	0.320594006167254	-4.13119986260356	3.60874646967202e-05	0.000192119131964454
gene-J2S48_RS10470	598.66032701892	-1.22731610978637	0.297542414678909	-4.12484422132159	3.7098576725507e-05	0.000197202297829212
MSTRG.3010.1	75.218233630625	2.00229873425817	0.487448923554829	4.10770982866465	3.99601695153164e-05	0.000212091626988111
MSTRG.1128.1	10311.2458393764	-1.3214601868155	0.321819098351816	-4.1062205244602	4.0218553870467e-05	0.000213140082009449
rna-J2S48_RS24230	678.239019744015	-4.58063019060098	1.11740450901232	-4.09934822497702	4.14315264618844e-05	0.000219236612078521
gene-J2S48_RS00870	190.1018258576	-1.67121217133208	0.407952368958966	-4.0965865098339	4.19286844542077e-05	0.000221532702327435
gene-J2S48_RS06905	1223.19452733553	1.31114448082707	0.320267335727175	4.09390635435889	4.24165681561279e-05	0.000223742652072516
gene-J2S48_RS13230	112.021418843553	-1.68843039822994	0.41245723657866	-4.09358897963701	4.24746970106261e-05	0.000223742652072516
gene-J2S48_RS16665	1074.03949017756	1.48590580894653	0.363094468792193	4.09233942309639	4.2704295244945e-05	0.000224614333698262
MSTRG.2326.1	57.0272757481447	2.87288468803828	0.702652897816771	4.08862568839421	4.33936406817172e-05	0.000227897935994086
gene-J2S48_RS17095	1137.69679632278	1.77151013690828	0.433439303707521	4.08710082762515	4.36797319346801e-05	0.000229057037376024
gene-J2S48_RS10495	1723.26087687736	1.79279879204038	0.43967756443247	4.07753075678197	4.55165103944602e-05	0.000238332340675328
gene-J2S48_RS22485	392.061343015146	1.97648021332017	0.484834148656027	4.07661097882445	4.56968502824318e-05	0.00023891950229755
gene-J2S48_RS14770	39.9145252205491	-2.7122259965555	0.665619746323965	-4.07473788380585	4.60662032007965e-05	0.000240491668870924
gene-J2S48_RS20610	118.258844679008	-2.13652364914147	0.524636413549966	-4.07238917078711	4.65333438604374e-05	0.000242568904082012
gene-J2S48_RS18305	271.951817703589	1.64200026392908	0.403343385436659	4.07097357541007	4.68170605328405e-05	0.000243685234838841
gene-J2S48_RS21025	286.882317777641	1.39995223822863	0.344206483503779	4.06718729983846	4.75839966674351e-05	0.000247309703747812
gene-J2S48_RS04810	355.423745826566	1.64548929857721	0.405228151693368	4.06064902376855	4.89364898380913e-05	0.00025358657382076
gene-J2S48_RS14510	12301.6822208408	-1.45652443646258	0.358675945197512	-4.06083668549479	4.88971676596378e-05	0.00025358657382076
gene-J2S48_RS01405	801.310103592612	1.51948755550505	0.374503816913093	4.05733529775389	4.96357975381327e-05	0.000256451620613685
MSTRG.2325.1	41.3979540932443	2.88660126400732	0.711405277010654	4.05760451501977	4.95786319743195e-05	0.000256451620613685
gene-J2S48_RS17900	381.915138423724	1.27697473395849	0.314827076399884	4.0561147044942	4.98957628786589e-05	0.000257071422848105
gene-J2S48_RS20410	327.600022023376	1.36046291943688	0.335412987761892	4.05608300535658	4.99025314121357e-05	0.000257071422848105
MSTRG.2752.1	112.66061403952	-2.23152582972038	0.550561582317942	-4.05318115427768	5.05258469100243e-05	0.000259900208114266
gene-J2S48_RS00205	463.129957890477	1.510904601501	0.373237644321115	4.04810346568658	5.16343217729535e-05	0.000265212652742897
gene-J2S48_RS00520	221.789446147436	1.4367101705219	0.35542657233585	4.04221372949101	5.29489360540533e-05	0.000271566797946338
MSTRG.69.1	988.640785133717	-1.31212709233901	0.324959777679278	-4.03781385410112	5.39516364798524e-05	0.000275336337406477
gene-J2S48_RS07005	45.4498541653121	2.62950757915937	0.651253328765723	4.03761096184015	5.39983053948756e-05	0.000275336337406477
gene-J2S48_RS21030	515.459117939337	-1.7764519866918	0.439946711602446	-4.03787990645803	5.39364514824277e-05	0.000275336337406477
gene-J2S48_RS25380	174.842354291399	2.1695021060217	0.537234572396959	4.03827716511637	5.38452097397402e-05	0.000275336337406477
gene-J2S48_RS11495	292.180589738078	1.56488738091222	0.387671977536386	4.0366275397487	5.42250528893768e-05	0.000276090639929487
gene-J2S48_RS13870	2042.18057932071	-2.28523262216046	0.566184374613917	-4.03619867418412	5.43242185864669e-05	0.000276194104076043
gene-J2S48_RS10975	159.550602282065	1.691810182192	0.419242150789983	4.03540097054674	5.45091271358716e-05	0.000276732568633273
gene-J2S48_RS14635	605.21852135252	1.17799375354828	0.292495134221223	4.02739606826186	5.63979839327403e-05	0.000285907579907944
gene-J2S48_RS16805	1157.03605355287	-1.20233515189304	0.298634060179567	-4.02611527690472	5.67058970808598e-05	0.000287053117737358
gene-J2S48_RS17435	177.998651408584	1.66427414541476	0.413541244262342	4.0244453691274	5.71097491050368e-05	0.000288680304639169
MSTRG.2820.1	754.336448877179	1.43851770673308	0.357659314174086	4.02203339805348	5.76978741600623e-05	0.000291232929658067
MSTRG.1613.1	177.309597453637	-2.20276297539905	0.547757223295412	-4.02142204925533	5.7847851599904e-05	0.000291569818927286
gene-J2S48_RS24900	5017.36006937218	1.09783581260401	0.27306242495513	4.02045727376955	5.80852837860963e-05	0.000292345903883183
gene-J2S48_RS18805	406.710812233657	-1.32894693381785	0.331224239439712	-4.01222729370848	6.01485443929002e-05	0.000302296055966039
gene-J2S48_RS21505	58.4259265254155	-3.09805976608933	0.772416009835168	-4.01086943647174	6.04955594315614e-05	0.000303604505284756
gene-J2S48_RS10455	3844.29010993222	1.60318903869668	0.399835541180217	4.00962114064311	6.08162465155245e-05	0.000304777269733737
gene-J2S48_RS11315	406.368402556908	-1.32542376224881	0.331198199293832	-4.00190509814011	6.28345025118367e-05	0.000314441803284234
gene-J2S48_RS00660	537.886619795635	1.22320432036905	0.305799840518908	4.0000162141792	6.33381439124458e-05	0.000316313418793587
gene-J2S48_RS14590	1658.34913055497	-1.36740647217933	0.341866498163369	-3.99982589556312	6.33891007687975e-05	0.000316313418793587
gene-J2S48_RS21665	363.466771183675	1.35600184227649	0.339487899738903	3.99425677121152	6.48975036602898e-05	0.000323379737300135
gene-J2S48_RS12990	2036.47252028686	-1.24790873311088	0.312631409786128	-3.99162942061572	6.56208601568649e-05	0.000326519706149855
gene-J2S48_RS14990	907.394219844993	2.40204996170283	0.602649805001451	3.98581388688419	6.72492102486072e-05	0.000334147494327476
MSTRG.843.1	1956.96623862865	-2.04872698867976	0.514514339447497	-3.98186567721271	6.83764208753971e-05	0.000339267142105547
MSTRG.1272.1	123.308509315635	-1.78475342378705	0.448855004322903	-3.97623599291123	7.00146471326298e-05	0.000346904255877797
gene-J2S48_RS16915	3226.19641629454	1.30682931424758	0.328994708708725	3.97218945975385	7.12150426820161e-05	0.000352353523326416
gene-J2S48_RS05330	441.834366149877	2.21312127375818	0.557891582128769	3.96693792244272	7.28019448444126e-05	0.000359697056121265
MSTRG.3088.1	77.6168252599612	-1.80974693620628	0.456293028604106	-3.96619457838896	7.30292513505157e-05	0.000360311926029375
gene-J2S48_RS15930	559.25929457916	1.27000679801938	0.320574200153726	3.96166253369851	7.44296891800089e-05	0.000366704924328511
gene-J2S48_RS14830	259.827023614833	-1.4614316028259	0.369291137066327	-3.95739690488	7.57709725070027e-05	0.000372788927938245
gene-J2S48_RS13045	563.628472406635	1.49701097487554	0.378546797865735	3.95462590970457	7.66544954765906e-05	0.000376606869080641
gene-J2S48_RS23965	223.562651824124	-1.8749410860484	0.474615212813186	-3.9504445610478	7.80061656926558e-05	0.000382710922158786
gene-J2S48_RS01395	605.047088065428	1.50458484051839	0.380983461964117	3.94921299932988	7.84085587981002e-05	0.000384147106950692
gene-J2S48_RS18155	697.799745462458	-1.25709950095786	0.318447231732148	-3.94759123550879	7.8941438393688e-05	0.000386217679738951
gene-J2S48_RS10265	82.4545712108443	2.26359925422074	0.573655104900204	3.94592366543052	7.9492938058954e-05	0.000388373447727358
MSTRG.257.1	79.4093985989234	-2.25861047486549	0.575405044938648	-3.92525316684755	8.66385700151716e-05	0.000422694861787111
gene-J2S48_RS26235	13.1447541629331	3.68962817866625	0.940467990142763	3.92318315704309	8.7386665803205e-05	0.000425751725046769
MSTRG.1883.1	926.261012813705	-1.43536356632088	0.366724228567292	-3.91401345891029	9.07745724980254e-05	0.000441643510361921
MSTRG.34.1	240.075927288584	-1.30685787567692	0.334165009563477	-3.91081602883583	9.19848175267923e-05	0.000446910978913112
gene-J2S48_RS15975	2905.22390702056	-1.36738654869963	0.349925869185286	-3.9076463591653	9.31995854132102e-05	0.000452185800141932
gene-J2S48_RS24660	402.147985158729	1.34662255794552	0.34535825680485	3.89920475741354	9.65091370547735e-05	0.000467595445508813
gene-J2S48_RS16055	808.516102278548	-1.23863702755012	0.317717441791266	-3.89854903957045	9.67708044530654e-05	0.00046821564640758
gene-J2S48_RS26220	23.9775447645652	3.53221622311895	0.906780881492292	3.89533601249507	9.80626902510356e-05	0.000473811867516383
gene-J2S48_RS07915	214.003880426268	-1.8446425511814	0.473637997947197	-3.89462534504473	9.83506243353142e-05	0.000474548535876867
gene-J2S48_RS02510	64.9160718502256	2.69007539299685	0.691178045633955	3.89201510376315	9.94150543121581e-05	0.000479024670227634
gene-J2S48_RS21725	35.5979455448586	-3.73517852286575	0.960065518943633	-3.89054543587358	0.000100019145922225	0.000481273445282354
gene-J2S48_RS24475	320.222071796854	1.40329700331395	0.36089032461202	3.88843066054095	0.000100894485395515	0.000484819454513704
gene-J2S48_RS05140	1375.662639714	1.2122171489716	0.311800723291512	3.88779453804621	0.000101159198209773	0.000485425577162786
gene-J2S48_RS12900	256.025940469651	-1.40183725946814	0.361159229279792	-3.88149366212686	0.000103816858116112	0.000496817560082977
gene-J2S48_RS16040	955.698673343262	1.49446182741701	0.385018297825941	3.88153455525541	0.000103799399206775	0.000496817560082977
gene-J2S48_RS09520	3964.04445447007	1.30696298240658	0.337007083416339	3.87814691951729	0.000105255148619151	0.000503013350085791
gene-J2S48_RS04285	1143.80715797893	1.45264257455483	0.37472280888737	3.87657900747496	0.00010593542128187	0.000505574633174918
gene-J2S48_RS15385	97.9306629360429	1.88528823229125	0.486411922407623	3.87590876259678	0.000106227485585562	0.000506278751028877
MSTRG.854.1	69.1481800758988	2.04700969582691	0.528207590328972	3.87538864133326	0.00010645465581306	0.000506672091458085
gene-J2S48_RS12390	340.151525928986	1.66307596860045	0.429279578841895	3.8741092066086	0.000107015419122547	0.000508649950049228
gene-J2S48_RS01165	92.2976522463103	-2.20766751534868	0.570352302340933	-3.87070851873065	0.000108519486763575	0.000515099948689435
gene-J2S48_RS11220	114.140115775636	-2.2443084288538	0.579899272363376	-3.87016941702157	0.000108759746229236	0.000515541801138045
gene-J2S48_RS18375	3131.57052088826	1.95253730969557	0.504692842396529	3.86876362348228	0.00010938862387769	0.000517822093842632
gene-J2S48_RS05525	51.2592693712415	2.68569421496321	0.694839888285388	3.86519867417302	0.000110998809631366	0.000524735263345039
gene-J2S48_RS04690	2236.4096328406	-1.98089746269046	0.512574593047658	-3.86460329785851	0.000111269893427338	0.000525307866140113
gene-J2S48_RS15375	118.476947663725	1.75187999778153	0.453594809609753	3.86221350127165	0.000112364301081183	0.000529760628112228
gene-J2S48_RS07885	852.026983575229	-1.10303181598806	0.285820012542792	-3.85918328872411	0.000113766590166702	0.000535651028701554
gene-J2S48_RS21655	210.457618248659	1.39984799690729	0.363162808922646	3.85460174476583	0.000115918169549803	0.00054504878917176
gene-J2S48_RS22550	38.751066041812	-2.56412917392149	0.665298401006951	-3.85410391794208	0.00011615425609818	0.000545426754841722
gene-J2S48_RS13125	7309.30510877146	-1.40356317240356	0.364292514333497	-3.85284659217192	0.00011675254359823	0.00054750222252289
gene-J2S48_RS08480	3306.0457678614	-1.21880998384689	0.317552936065571	-3.83813167954843	0.000123973998282105	0.000580589459869269
gene-J2S48_RS10375	7633.19100002444	1.96879359787423	0.513794552048385	3.83186935327571	0.000127173271193897	0.00059477699464916
gene-J2S48_RS07475	881.875131226642	-1.24899715413902	0.326144329694436	-3.82958414548921	0.000128359987567015	0.000599526715263006
gene-J2S48_RS25385	442.792077650793	1.77584038415391	0.464116130966901	3.8262845560965	0.000130091902089764	0.000606806834914039
gene-J2S48_RS22280	485.404353422812	-1.27771702125992	0.334036348371469	-3.82508378950132	0.000130727617192723	0.000608961227428334
gene-J2S48_RS01765	236.281614077143	1.37403287375492	0.359347519615442	3.82368820918912	0.000131470149586921	0.000611606818065053
gene-J2S48_RS04815	1633.41151729436	1.48732002496837	0.389162981341878	3.8218435367103	0.000132457725550822	0.00061538383634553
MSTRG.2101.1	1016.60283914797	-1.18934778888627	0.312022374148376	-3.81173879640021	0.000137992655419414	0.000639402476103448
gene-J2S48_RS15830	90.3000093839507	2.62995478647997	0.68991963008171	3.81197268755565	0.00013786211306646	0.000639402476103448
gene-J2S48_RS17405	1457.90389310275	-1.34229951025158	0.352876725620894	-3.80387657443199	0.000142449175766122	0.00065918026777903
gene-J2S48_RS14860	403.911723642732	-1.63150186357254	0.429805386297249	-3.795908370595	0.000147103827907824	0.000679821516043679
gene-J2S48_RS09755	164.701214819802	1.55378770590692	0.409806080161675	3.79151940667626	0.000149728445826589	0.000691039190685823
gene-J2S48_RS21870	7721.60623444056	1.04794904374372	0.276531409816256	3.78962029825126	0.000150877731456664	0.000695427228016703
gene-J2S48_RS24410	211.324112337152	1.75305985268212	0.463169352181512	3.78492196088811	0.00015375681948821	0.000707766279457553
gene-J2S48_RS10545	793.476305361222	-1.13250701657288	0.299341293554178	-3.78333040231854	0.000154743778884948	0.000711374616055083
gene-J2S48_RS16420	98.4757152380393	1.94610582523692	0.517815281110968	3.75830126345744	0.000171070835034605	0.000785401225591379
gene-J2S48_RS18355	1601.7576139699	2.00455504660438	0.533898961951468	3.75455880130854	0.000173647077701698	0.000796185488467343
gene-J2S48_RS09375	520.17652999964	1.41276018877532	0.376518075232684	3.75217096258193	0.000175309842445833	0.000802758664166997
gene-J2S48_RS11320	46.3628875607257	-2.62642687145484	0.700256044829538	-3.75066647528075	0.000176365164656667	0.00080653677779674
gene-J2S48_RS10860	2190.0418598763	-1.04929183040517	0.279952039940538	-3.74811282185347	0.0001781701115265	0.000813728684064316
gene-J2S48_RS22810	138.59869930893	1.830051958237	0.488420292098011	3.74687945575726	0.000179048073666535	0.000816673700590979
gene-J2S48_RS13085	125.037567897913	1.64549923655184	0.43937185978592	3.74511748966716	0.000180309374524819	0.000821201621034956
MSTRG.2551.1	842.462130461512	-1.14997690588545	0.30708315251338	-3.74483880497268	0.00018050963408419	0.000821201621034956
MSTRG.1496.1	11.1247732709961	-4.07767694665677	1.09101788268229	-3.73749780950585	0.000185860708747964	0.000844448849214159
gene-J2S48_RS17505	349.967528294215	1.23497228918902	0.330472229115526	3.73699264381245	0.000186234369984887	0.000845050515617954
gene-J2S48_RS21830	3096.78739341961	-1.12808051630404	0.302219726698553	-3.73265017683387	0.000189475659443638	0.000858645840919878
gene-J2S48_RS08645	83.0266614156248	-1.79951970017832	0.482471099085857	-3.72979791657551	0.000191633404274052	0.000867302086785536
gene-J2S48_RS17930	1262.4538259175	1.47657373094138	0.39605825239587	3.72817312102237	0.000192872870520589	0.00087178537475306
rna-J2S48_RS15075	243.670328306794	-2.70615437112814	0.726677583785058	-3.72400970046791	0.000196083386341514	0.000885154771075157
gene-J2S48_RS00035	146.781351861567	-2.1837465441557	0.587419624935093	-3.71752398363774	0.00020118489259401	0.000907015030575054
gene-J2S48_RS09455	284.659964858606	1.49932129816332	0.403483772840793	3.71593952244253	0.000202450006565723	0.000911545466580628
gene-J2S48_RS15405	457.436050587444	-1.43542382956859	0.386561169147568	-3.71331614278264	0.000204561089515106	0.00091986841665137
gene-J2S48_RS20400	480.24097168949	1.1020603396765	0.296930625360978	3.71150782556272	0.000206028297108371	0.000925278365090545
gene-J2S48_RS01410	1179.51907613636	1.44840177351352	0.390413395647822	3.70991822939414	0.000207326199850625	0.000929915080764071
gene-J2S48_RS23985	54.8214727250724	-2.35828386468145	0.636165532311264	-3.7070286661296	0.000209705213759437	0.000939382818157683
gene-J2S48_RS10680	113.620737379486	1.83903188094993	0.496494798832932	3.70403050600486	0.000212200722835136	0.000949347550563834
gene-J2S48_RS05100	554.269818181352	-1.72745596292432	0.467029757667134	-3.6988134793662	0.0002166097037407	0.000967836469647541
gene-J2S48_RS00480	826.004305026076	-1.04463150338773	0.28258146175149	-3.69674463750356	0.000218381812395788	0.000974511450729228
gene-J2S48_RS13225	140.773553976547	-2.09802489212503	0.568277343560206	-3.69190311016289	0.000222582264125579	0.000991991948132193
MSTRG.3190.1	455.288143054439	-1.50409224561188	0.407588134211071	-3.69022579257173	0.000224055089912491	0.000997287140995495
gene-J2S48_RS10660	496.141987247059	-1.51830268878198	0.411900174767083	-3.68609382028191	0.000227722429010423	0.00101232445282172
gene-J2S48_RS10355	4343.91143979464	1.96412975203566	0.533340733875287	3.6826921839706	0.00023078376272615	0.00102463310624804
MSTRG.2783.1	210.771008853908	-1.45280144276609	0.394565025065061	-3.68203299957093	0.000231381451598288	0.00102598636069469
gene-J2S48_RS01605	116.735460752137	-1.52498607694492	0.414591402968049	-3.67828678073781	0.000234805863922557	0.00103985454022847
gene-J2S48_RS10895	399.696561452923	1.53045881229779	0.41699632918843	3.67019732590072	0.000242363300211414	0.00107061619248497
gene-J2S48_RS24815	7718.85165593292	-1.03171802628294	0.281095572276371	-3.67034606033767	0.000242222311588225	0.00107061619248497
MSTRG.510.1	168.982657638105	-2.29665491576214	0.625848598419579	-3.66966534967364	0.000242868202470275	0.00107149535674228
gene-J2S48_RS02690	277.880675514537	1.27246856461023	0.346962474720056	3.6674529879259	0.000244978573738763	0.00107908262261403
MSTRG.2246.1	101.794096413205	-2.91803712139037	0.795708729896052	-3.66721767872469	0.000245204044419288	0.00107908262261403
gene-J2S48_RS23880	885.448580118976	-1.14755313780997	0.313255882910726	-3.66330913611928	0.000248977753985352	0.00109431502159434
gene-J2S48_RS16755	6126.92822382887	-1.32372652866975	0.361564546339018	-3.66110710265428	0.00025112774468177	0.00110238156594015
gene-J2S48_RS25065	3296.37351558312	1.35375670700901	0.370244773075508	3.65638303483335	0.000255799047271383	0.00112148193065289
MSTRG.1053.1	157.861754183458	-2.20805266990372	0.604915415698175	-3.65018416228532	0.000262052355227094	0.00114746175045064
MSTRG.2093.1	166.249791169812	-1.50424516601181	0.412481018354461	-3.64682276050616	0.00026550292390547	0.00116111952864028
gene-J2S48_RS04185	444.230138964952	1.20162819394966	0.329586377476195	3.64586729327563	0.000266491483406392	0.00116398960894338
MSTRG.1579.1	232.254988171327	-1.5243479071014	0.418349336817834	-3.64372014712948	0.000268725598550981	0.00117228614162402
gene-J2S48_RS09525	5002.64016489032	1.04439198264906	0.286758502821277	3.64206108057405	0.000270463875649792	0.00117840168706619
gene-J2S48_RS04825	815.765843710251	1.22558093376581	0.336778606037441	3.63912942150949	0.000273561296929452	0.00118893948280877
gene-J2S48_RS13775	1341.65941346337	1.15792567655329	0.318161287734068	3.63942981498468	0.000273242396442263	0.00118893948280877
gene-J2S48_RS08180	61.5398222507024	-2.08988517174505	0.574371790304087	-3.63855817264042	0.000274168702646861	0.00119010280715236
gene-J2S48_RS10990	883.466049740015	1.57428904882043	0.432820478371142	3.63727948997478	0.000275532902991319	0.00119454425640915
gene-J2S48_RS05375	240.719767518061	1.61055276514764	0.442843029707497	3.63684795086744	0.000275994737169781	0.00119461472057314
gene-J2S48_RS11920	69.6557314091603	-2.18534572578109	0.600926510638242	-3.63662725323939	0.000276231208582426	0.00119461472057314
gene-J2S48_RS24135	391.679556155822	-1.32347135771119	0.364044127406757	-3.6354695985315	0.000277474716916108	0.00119851286480533
gene-J2S48_RS07765	622.473284483821	-1.39708512532978	0.384525257457043	-3.63327271287467	0.000279848963785695	0.00120727945830208
MSTRG.725.1	40.744964310158	2.45764010716707	0.676551015630916	3.6326013122236	0.000280578358142184	0.0012089372553162
gene-J2S48_RS08040	403.883350168833	1.2393560659534	0.34156354743874	3.62847872744876	0.000285096236408721	0.00122689449157217
gene-J2S48_RS16095	194.144623939647	1.35748557117161	0.374270304579702	3.62701917454027	0.000286712010154951	0.00123233395285005
gene-J2S48_RS19370	370.754321331501	1.09267039047955	0.301296340697253	3.62656376095018	0.000287217921704831	0.00123299556339709
gene-J2S48_RS16745	387.750050466102	1.3939947780448	0.384756138160254	3.62306053052283	0.000291137656941938	0.0012482927934732
MSTRG.46.1	2074.53708483644	-1.07564596327767	0.297260657747875	-3.6185278315235	0.00029628364097093	0.0012688039050381
MSTRG.272.1	3988.27409633483	1.47092938682193	0.406710007890817	3.61665402444881	0.000298435766266877	0.00127645969381303
gene-J2S48_RS24645	275.415328603641	-1.65166268853955	0.456830184750806	-3.61548501756841	0.000299785813786769	0.00128067037279884
gene-J2S48_RS01100	880.412352335711	1.23270954573186	0.341064668035839	3.61429858106067	0.000301161836927785	0.00128498162577105
gene-J2S48_RS07640	326.186234800835	-1.32378892781424	0.366382451892959	-3.61313409246191	0.000302518155023695	0.00128919841490025
gene-J2S48_RS20270	296.153170709133	1.29220366974551	0.357850655448993	3.61101384074368	0.000305002382730893	0.00129820576756539
gene-J2S48_RS10340	3551.77468324368	1.98896225184679	0.551011546523785	3.60965621209706	0.000306603088895424	0.00130343521893285
gene-J2S48_RS05745	550.512540700082	-1.12714522592412	0.312577745372109	-3.60596761161709	0.000310991926700596	0.00132049056876629
gene-J2S48_RS10170	15.764020412083	3.71314173145197	1.02984587842954	3.60553147730642	0.000311514726909152	0.00132110906581448
gene-J2S48_RS23440	155.579942923592	1.76257289097867	0.489057364902672	3.60402074985506	0.000313332025200918	0.00132720929175189
gene-J2S48_RS12430	16995.7038683149	1.94331284276734	0.539305366611517	3.60336270150114	0.000314126709979076	0.00132896843605882
gene-J2S48_RS05400	886.499912781565	-1.21808530784652	0.339388307768553	-3.589060907417	0.000331871304564975	0.00140234641723897
gene-J2S48_RS11390	6290.75057327896	1.06356698799943	0.2964407696265	3.58778918749764	0.000333493755319522	0.00140750436733046
gene-J2S48_RS19930	187.538896014316	1.43144026116782	0.399147922426026	3.58624003970135	0.000335480173613402	0.00141418417348706
gene-J2S48_RS00465	184.932487353554	1.45435666507823	0.405693297362873	3.5848673727961	0.000337249542038094	0.00141993406942241
gene-J2S48_RS22100	80.2489089713057	2.03244900582997	0.567355192169373	3.58232203367802	0.000340553613599503	0.00143212401973477
gene-J2S48_RS01855	153.051620962387	1.58472437540734	0.442817147808112	3.57873308035049	0.00034526386877812	0.00145019104595894
gene-J2S48_RS12195	202.590947443194	1.65620648084315	0.462865979204275	3.57815556824975	0.000346027482143765	0.00145165780832289
gene-J2S48_RS20450	150.645724167006	-1.60348904777701	0.448854782287043	-3.57240049801135	0.000353723899378903	0.00148217083675155
gene-J2S48_RS24940	15874.2888809148	1.24308390020463	0.348150119149489	3.57053992467793	0.000356246147387227	0.00149095609832432
MSTRG.96.1	253.559995946743	-1.33100362233729	0.372874614445204	-3.56957425036208	0.000357561864605213	0.00149467686361821
gene-J2S48_RS01050	105.701086320064	-1.67903731984915	0.470793476878187	-3.56639886130705	0.000361920395218298	0.00150929421958297
gene-J2S48_RS12115	3628.30600481536	-1.70399454904465	0.477781065919845	-3.56647567388222	0.000361814378701237	0.00150929421958297
